Group,Individ_Num,Sex,SL_mm,MEAs_Fam_Num,MEAs_Fam_Size,Collection_Day,Trap_Zone,Guts_Avail?,Dorsal_Color?,DeltaPDB,DeltaAir,MicrogC,MicrogN,Isotope_PC1,Isotope_PC2,Loess_Predicted_SL_mm,Ten_Percent_Loess_Curved_Landscape_Group,Five_Percent_Loess_Curved_Landscape_Group,Fifteen_Percent_Loess_Curved_Landscape_Group,Orig_Square_Landscape_Group,Gut_Large_Collembola,Gut_Small_Collembola,Gut_Chironomid,Gut_Chydorus,Gut_Calanoid,Gut_Cyclopoid,Gut_Snail_Egg,Gut_Ostracod,Gut_Caddisfly,Gut_Surface_Insect,Gut_Mite,Gut_Coleoptera_Larva,Gut_Snail,Gut_Sida,Gut_Amphipod,Dorsal_Long_Gill_Rakers,Ventral_Long_Gill_Rakers,Hypo_Long_Gill_Rakers,Dorsal_Short_Gill_Rakers,Ventral_Short_Gill_Rakers,Joint_Short_Gill_Rakers,Total_Long_Gill_Rakers,Total_Short_Gill_Rakers,Total_All_Gill_Rakers,Num_Lateral_Plates,Pelvic_Girdle_Development,First_Spine_Development,Second_Spine_Development,TPS_Landmark_1x_cm,TPS_Landmark_1y_cm,TPS_Landmark_2x_cm,TPS_Landmark_2y_cm,TPS_Landmark_3x_cm,TPS_Landmark_3y_cm,TPS_Landmark_4x_cm,TPS_Landmark_4y_cm,TPS_Landmark_5x_cm,TPS_Landmark_5y_cm,TPS_Landmark_6x_cm,TPS_Landmark_6y_cm,TPS_Landmark_7x_cm,TPS_Landmark_7y_cm,TPS_Landmark_8x_cm,TPS_Landmark_8y_cm,TPS_Landmark_9x_cm,TPS_Landmark_9y_cm,TPS_Landmark_10x_cm,TPS_Landmark_10y_cm,TPS_Landmark_11x_cm,TPS_Landmark_11y_cm,TPS_Landmark_12x_cm,TPS_Landmark_12y_cm,TPS_Landmark_13x_cm,TPS_Landmark_13y_cm,TPS_Landmark_14x_cm,TPS_Landmark_14y_cm,TPS_Landmark_15x_cm,TPS_Landmark_15y_cm,TPS_Landmark_16x_cm,TPS_Landmark_16y_cm,TPS_Landmark_17x_cm,TPS_Landmark_17y_cm,TPS_Landmark_18x_cm,TPS_Landmark_18y_cm,TPS_Landmark_19x_cm,TPS_Landmark_19y_cm,TPS_Landmark_20x_cm,TPS_Landmark_20y_cm,TPS_Landmark_21x_cm,TPS_Landmark_21y_cm,Std_Length_TPS1_to_TPS14_mm,SL_mm_Scaled_0_to_1,Centroid_Size_cm,Fractional_SL_Growth_mm,Fractional_Centroid_Growth_cm,Resid_SL_mm,Resid_Centroid_cm,Molar_C_to_N_Ratio,Buccal_Length,SI_Outlever,Protrusion,Gape,EpaxW,EpaxH,Opening_Inlever,Buccal_Length.res,SI_Outlever.res,Protrusion.res,Gape.res,EpaxW.res,EpaxH.res,Opening_Inlever.res,Suction_Index,R_B_Change_Littoral_Min_Pelag,G_B_Change_Littoral_Min_Pelag,Dev_R_B_Littoral,Dev_G_B_Littoral,Dev_R_B_Pelagic,Dev_G_B_Pelagic,x1_superimp_F2_only,y1_superimp_F2_only,x3_superimp_F2_only,y3_superimp_F2_only,x4_superimp_F2_only,y4_superimp_F2_only,x5_superimp_F2_only,y5_superimp_F2_only,x6_superimp_F2_only,y6_superimp_F2_only,x7_superimp_F2_only,y7_superimp_F2_only,x8_superimp_F2_only,y8_superimp_F2_only,x9_superimp_F2_only,y9_superimp_F2_only,x10_superimp_F2_only,y10_superimp_F2_only,x11_superimp_F2_only,y11_superimp_F2_only,x12_superimp_F2_only,y12_superimp_F2_only,x13_superimp_F2_only,y13_superimp_F2_only,x14_superimp_F2_only,y14_superimp_F2_only,x15_superimp_F2_only,y15_superimp_F2_only,x16_superimp_F2_only,y16_superimp_F2_only,x17_superimp_F2_only,y17_superimp_F2_only,x18_superimp_F2_only,y18_superimp_F2_only,x19_superimp_F2_only,y19_superimp_F2_only,x20_superimp_F2_only,y20_superimp_F2_only,x1_superimp_REF_only,y1_superimp_REF_only,x3_superimp_REF_only,y3_superimp_REF_only,x4_superimp_REF_only,y4_superimp_REF_only,x5_superimp_REF_only,y5_superimp_REF_only,x6_superimp_REF_only,y6_superimp_REF_only,x7_superimp_REF_only,y7_superimp_REF_only,x8_superimp_REF_only,y8_superimp_REF_only,x9_superimp_REF_only,y9_superimp_REF_only,x10_superimp_REF_only,y10_superimp_REF_only,x11_superimp_REF_only,y11_superimp_REF_only,x12_superimp_REF_only,y12_superimp_REF_only,x13_superimp_REF_only,y13_superimp_REF_only,x14_superimp_REF_only,y14_superimp_REF_only,x15_superimp_REF_only,y15_superimp_REF_only,x16_superimp_REF_only,y16_superimp_REF_only,x17_superimp_REF_only,y17_superimp_REF_only,x18_superimp_REF_only,y18_superimp_REF_only,x19_superimp_REF_only,y19_superimp_REF_only,x20_superimp_REF_only,y20_superimp_REF_only
mapF2,538,Female,NA,23,11,17,3,0,1,-19.76,6.83,457,140.9,-0.28630099,-0.428689537,36.99690949,O,O,A,D (all others),,,,,,,,,,,,,,,,5,10,2,1,12,2,17,15,32,2,1,2,2,6.49E-01,1.61E+00,NA,NA,1.66E+00,1.31E+00,2.71E+00,1.20E+00,2.76E+00,1.27E+00,3.16E+00,1.17E+00,3.18E+00,1.28E+00,3.01E+00,1.51E+00,3.21E+00,1.55E+00,3.23E+00,1.50E+00,3.28E+00,1.25E+00,3.73E+00,1.25E+00,3.78E+00,1.37E+00,3.91E+00,1.52E+00,3.75E+00,1.59E+00,3.70E+00,1.52E+00,3.37E+00,1.52E+00,3.54E+00,1.37E+00,3.17E+00,1.74E+00,1.91E+00,1.76E+00,NA,NA,32.622,0.2925,3.592518088,-0.04935,-0.0518,-1.693,-0.196242398,3.786,9.899,10.462,1.248,3.067,3.347,1.25,0.64,-0.009,-0.016,0.001,-0.02,-0.022,0.01,-0.015045751,0.010415995,1.008333333,0.583333333,2.691666667,2.35,-0.262121212,-0.071212121,-2.822513968,0.039759196,-1.606980331,-0.224966186,-0.377328048,-0.284728883,-0.321563834,-0.198509845,0.156308852,-0.30129986,0.171875698,-0.169440268,-0.036992646,0.095943033,0.198787848,0.149412444,0.22371081,0.091083852,0.291141247,-0.202815271,0.822485438,-0.188513562,0.875941698,-0.045660788,1.026413356,0.13549091,0.835554915,0.213172149,0.778667095,0.133319264,0.388686563,0.114841726,0.597486619,-0.052231307,0.144144356,0.369688839,-1.345825668,0.325454558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mapF2,539,Male,NA,NA,4,17,3,0,1,-18.46,6.76,490.2,150.3,0.481280203,0.152080584,37.58038325,O,O,O,D (all others),,,,,,,,,,,,,,,,5,12,2,1,11,3,19,15,34,3,0,1,2,5.39E-01,1.52E+00,NA,NA,1.57E+00,1.24E+00,2.62E+00,1.17E+00,2.66E+00,1.24E+00,3.04E+00,1.16E+00,3.08E+00,1.27E+00,2.88E+00,1.49E+00,3.10E+00,1.55E+00,3.12E+00,1.49E+00,3.20E+00,1.23E+00,3.61E+00,1.26E+00,3.69E+00,1.37E+00,3.81E+00,1.53E+00,3.62E+00,1.61E+00,3.62E+00,1.52E+00,3.26E+00,1.52E+00,3.44E+00,1.36E+00,3.10E+00,1.76E+00,1.79E+00,1.75E+00,NA,NA,32.71,0.2957,3.603978781,NA,NA,NA,NA,3.805,9.903,10.315,1.323,3.398,3.393,1.249,0.62,-0.01,-0.023,0.025,0.023,-0.018,0.008,-0.030320257,0.009775727,1.321377331,0.785509326,2.141620771,1.985837923,-0.333333333,-0.12745098,-2.81647808,0.038579001,-1.593497796,-0.246273024,-0.366446322,-0.297214251,-0.320563793,-0.213427464,0.128530674,-0.303311549,0.171810973,-0.172361975,-0.065606909,0.084008528,0.193031205,0.156573428,0.217031129,0.086188444,0.313621264,-0.218849186,0.795527602,-0.181008806,0.887780505,-0.050670525,1.028699195,0.138342334,0.804542407,0.230545157,0.805414022,0.128256013,0.381590402,0.11986478,0.596929375,-0.063896495,0.190072778,0.402561573,-1.351988628,0.362094018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mapF2,540,Male,NA,20,12,17,3,0,1,-17.16,7.08,538.6,166.8,0.728459124,1.253252977,38.81100041,B,O,B,D (all others),,,,,,,,,,,,,,,,5,12,2,1,13,3,19,17,36,4,2,2,2,3.18E-01,1.82E+00,NA,NA,1.49E+00,1.42E+00,2.60E+00,1.23E+00,2.65E+00,1.38E+00,3.18E+00,1.27E+00,3.12E+00,1.38E+00,2.88E+00,1.66E+00,3.14E+00,1.73E+00,3.17E+00,1.66E+00,3.26E+00,1.35E+00,3.76E+00,1.41E+00,3.82E+00,1.53E+00,3.97E+00,1.73E+00,3.73E+00,1.82E+00,3.72E+00,1.72E+00,3.34E+00,1.71E+00,3.53E+00,1.54E+00,3.11E+00,1.95E+00,1.75E+00,1.92E+00,NA,NA,36.531,0.4333,4.000608585,0.02463,0.0212,0.878,0.08306083,3.766,11.693,12.615,1.824,4.057,3.962,1.275,0.74,0.011,0.013,0.118,0.033,-0.009,-0.036,-0.014431353,0.006686367,1.205128205,0.737799835,2.473443223,2.144688645,-0.311111111,-0.147670251,-2.82247714,0.049476046,-1.53976313,-0.223703929,-0.404262544,-0.351533196,-0.353462335,-0.187829515,0.215335925,-0.313853595,0.142141265,-0.195342557,-0.105734352,0.107801982,0.176078051,0.172929863,0.204988883,0.097789539,0.290611617,-0.235596837,0.822944878,-0.195436839,0.887417705,-0.070938257,1.060429609,0.135597892,0.80884204,0.238078907,0.794510913,0.151289236,0.387653299,0.128868916,0.594867588,-0.045058673,0.148433768,0.4006332,-1.308556041,0.336827818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mapF2,541,Female,NA,1,48,17,3,0,1,-19.47,6.91,557.2,169.8,-0.242657142,-0.171547322,36.94810004,A,O,A,D (all others),,,,,,,,,,,,,,,,6,12,2,0,12,4,20,16,36,3,2,2,2,2.43E-01,1.83E+00,NA,NA,1.42E+00,1.51E+00,2.64E+00,1.41E+00,2.69E+00,1.54E+00,3.24E+00,1.45E+00,3.20E+00,1.56E+00,2.95E+00,1.82E+00,3.20E+00,1.91E+00,3.22E+00,1.85E+00,3.29E+00,1.54E+00,3.80E+00,1.57E+00,3.86E+00,1.69E+00,4.03E+00,1.89E+00,3.79E+00,1.98E+00,3.77E+00,1.89E+00,3.40E+00,1.89E+00,3.59E+00,1.72E+00,3.15E+00,2.13E+00,1.69E+00,2.09E+00,NA,NA,37.875,0.4818,4.164294987,-0.02829,-0.02818,-1.103,-0.120735022,3.83,11.359,12.178,1.308,3.936,3.978,1.22,0.78,-0.018,-0.019,-0.041,-0.002,-0.027,-0.072,-0.011501125,0.006792895,0.730694981,0.432432432,2.644920783,2.188257223,-0.37797619,-0.208333333,-2.814104995,0.041194703,-1.60575744,-0.241249922,-0.383152219,-0.329521011,-0.331024866,-0.19601469,0.229973852,-0.298809375,0.186973172,-0.185245444,-0.060948457,0.085292135,0.196958511,0.169622885,0.215198332,0.107744558,0.278247716,-0.210943212,0.79909437,-0.196672469,0.862192339,-0.076447218,1.043554869,0.122850789,0.80165655,0.220627687,0.778429185,0.136765431,0.400072654,0.137397465,0.593378629,-0.035808908,0.150827545,0.391778563,-1.341569746,0.357438032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mapF2,542,Male,NA,12,18,17,3,0,1,-20.96,6.9,520.6,158,-1.002022517,-0.957599992,37.46171328,O,O,O,D (all others),,,,,,,,,,,,,,,,6,12,4,2,13,2,22,17,39,3,2,2,2,5.93E-01,2.33E+00,NA,NA,1.79E+00,1.90E+00,3.09E+00,1.78E+00,3.13E+00,1.92E+00,3.70E+00,1.80E+00,3.65E+00,1.95E+00,3.40E+00,2.23E+00,3.66E+00,2.32E+00,3.70E+00,2.25E+00,3.79E+00,1.91E+00,4.32E+00,1.95E+00,4.40E+00,2.13E+00,4.56E+00,2.33E+00,4.33E+00,2.39E+00,4.28E+00,2.31E+00,3.88E+00,2.31E+00,4.09E+00,2.14E+00,3.65E+00,2.54E+00,2.10E+00,2.53E+00,NA,NA,39.67,0.5464,4.393079258,0.05067,0.05406,1.913,0.225310686,3.843,12.486,13.504,1.58,4.397,4.799,1.677,0.82,0.001,0.004,0.022,0.018,0.03,0.043,-0.0153274,0.011285463,NA,NA,NA,NA,-0.509222133,-0.267040898,-2.787544114,0.047044718,-1.604159424,-0.262350909,-0.387327991,-0.333756931,-0.347792826,-0.195559319,0.206773935,-0.327876569,0.151825041,-0.180342339,-0.079402032,0.099404697,0.177871236,0.174268019,0.212874325,0.105480302,0.28673411,-0.228398887,0.801846986,-0.217424846,0.881083145,-0.046740156,1.050716508,0.139457982,0.832787004,0.207645272,0.779519091,0.145975489,0.389504217,0.142358614,0.594231972,-0.019632226,0.175391426,0.382973992,-1.334932611,0.367473095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mapF2,543,Male,NA,NA,3,17,3,0,1,-18.49,6.76,576.6,175.8,0.465722304,0.136522684,37.53977986,O,O,O,D (all others),,,,,,,,,,,,,,,,6,12,2,1,11,3,20,15,35,3,0,1,2,6.26E-01,1.99E+00,NA,NA,1.89E+00,1.60E+00,3.16E+00,1.57E+00,3.22E+00,1.68E+00,3.76E+00,1.60E+00,3.77E+00,1.70E+00,3.48E+00,1.99E+00,3.78E+00,2.11E+00,3.80E+00,2.04E+00,3.89E+00,1.69E+00,4.46E+00,1.75E+00,4.52E+00,1.88E+00,4.68E+00,2.15E+00,4.41E+00,2.23E+00,4.41E+00,2.11E+00,4.01E+00,2.09E+00,4.20E+00,1.91E+00,3.73E+00,2.38E+00,2.16E+00,2.25E+00,NA,NA,40.572,0.5789,4.484815363,NA,NA,NA,NA,3.827,13.227,14.053,1.543,4.831,4.63,1.511,0.86,0.016,0.011,0.002,0.046,0.002,-0.013,-0.007046456,0.00741219,1.118393235,0.627906977,2.224031008,2.072093023,-0.410909091,-0.22,-2.786847229,0.055597718,-1.58389274,-0.273227878,-0.41280879,-0.307414713,-0.351914919,-0.202771484,0.158946131,-0.306711595,0.166885666,-0.209862862,-0.091319781,0.079327421,0.200027281,0.175457424,0.214265582,0.107630467,0.279594321,-0.229964022,0.822431344,-0.209882507,0.884957364,-0.091124677,1.054568944,0.154242706,0.804582984,0.244918551,0.797687639,0.143316049,0.416374867,0.13368145,0.592210022,-0.04072865,0.165578936,0.42903579,-1.331327624,0.348480812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mapF2,544,Male,NA,13,17,17,3,0,1,-16.18,7.01,554.5,169.2,1.330089386,1.668072167,38.34421529,O,O,O,D (all others),,,,,,,,,,,,,,,,6,12,2,1,12,3,20,16,36,3,2,0,2,4.82E-01,1.27E+00,NA,NA,1.77E+00,1.10E+00,2.98E+00,1.08E+00,3.01E+00,1.24E+00,3.67E+00,1.12E+00,3.61E+00,1.26E+00,3.33E+00,1.62E+00,3.68E+00,1.70E+00,3.71E+00,1.63E+00,3.77E+00,1.23E+00,4.38E+00,1.20E+00,4.45E+00,1.37E+00,4.70E+00,1.65E+00,4.41E+00,1.77E+00,4.36E+00,1.66E+00,3.93E+00,1.66E+00,4.16E+00,1.46E+00,3.67E+00,2.00E+00,2.01E+00,1.84E+00,NA,NA,42.351,0.6431,4.666708702,0.08121,0.07837,3.181,0.339143755,3.824,13.802,14.943,1.476,5.23,5.195,1.707,1.04,0.015,0.018,-0.035,0.054,0.03,0.02,0.051813204,0.008692077,1.340996169,0.75,2.180555556,2.03125,-0.415948276,-0.208333333,-2.712913595,0.052569697,-1.586483744,-0.270013715,-0.445480773,-0.374596154,-0.415110051,-0.234714754,0.171873782,-0.340685552,0.129736491,-0.216172169,-0.125100509,0.104562929,0.184795542,0.181402116,0.214604872,0.119182781,0.273811206,-0.235677035,0.817939434,-0.244946631,0.882777234,-0.089360537,1.097825773,0.164197069,0.834945814,0.268087215,0.792850414,0.150243036,0.409811422,0.166587605,0.609070828,-0.022954576,0.175781009,0.457191898,-1.31073515,0.365096776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mapF2,545,Female,NA,13,17,17,3,0,1,-20.07,8.31,493.2,152.2,-2.421925858,1.385405403,40.16885556,L,L,L,B (ii),,,,,,,,,,,,,,,,7,11,3,1,11,3,21,15,36,3,1,2,2,4.94E-01,1.91E+00,NA,NA,1.60E+00,1.55E+00,2.88E+00,1.41E+00,2.98E+00,1.50E+00,3.57E+00,1.42E+00,3.54E+00,1.51E+00,3.29E+00,1.79E+00,3.56E+00,1.88E+00,3.59E+00,1.81E+00,3.66E+00,1.50E+00,4.21E+00,1.51E+00,4.27E+00,1.63E+00,4.43E+00,1.87E+00,4.20E+00,1.97E+00,4.17E+00,1.86E+00,3.77E+00,1.86E+00,3.98E+00,1.68E+00,3.52E+00,2.14E+00,1.95E+00,2.15E+00,NA,NA,39.362,0.5353,4.420236288,0.0049,0.02141,0.192,0.092671342,3.78,12.456,13.358,1.527,3.8,4.462,1.174,0.86,0.004,0.003,0.01,-0.04,0.003,-0.108,0.009657279,0.006074252,0.92761605,0.512195122,2.569359756,2.269054878,-0.392228739,-0.204545455,-2.742447022,0.025433381,-1.657763898,-0.230899973,-0.448975008,-0.305780571,-0.354760955,-0.214651172,0.214805441,-0.284719698,0.180287547,-0.197528095,-0.061029589,0.069396139,0.198795194,0.156138438,0.227385193,0.089113927,0.295202632,-0.209414596,0.824067881,-0.200544827,0.879938409,-0.085773265,1.035100508,0.144530707,0.814078859,0.239938676,0.785647523,0.142714287,0.400203631,0.12996132,0.607436442,-0.035671317,0.157308818,0.401841373,-1.355281608,0.365915265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mapF2,546,Male,NA,3,35,17,3,0,1,-19.89,6.65,490.6,149.4,-0.113532891,-0.736292767,37.08430706,O,O,O,D (all others),,,,,,,,,,,,,,,,6,11,3,1,13,2,20,16,36,3,2,2,2,2.04E-01,2.09E+00,NA,NA,1.62E+00,1.56E+00,2.98E+00,1.40E+00,3.06E+00,1.56E+00,3.53E+00,1.37E+00,3.69E+00,1.51E+00,3.41E+00,1.89E+00,3.72E+00,1.96E+00,3.76E+00,1.88E+00,3.84E+00,1.46E+00,4.47E+00,1.40E+00,4.56E+00,1.57E+00,4.80E+00,1.82E+00,4.52E+00,1.95E+00,4.44E+00,1.87E+00,4.01E+00,1.87E+00,4.21E+00,1.68E+00,3.78E+00,2.25E+00,2.00E+00,2.30E+00,NA,NA,46.039,0.7759,5.036984729,0.20535,0.19703,7.843,0.829074548,3.831,14.144,15.274,1.599,5.396,5.528,2.01,0.98,-0.014,-0.011,-0.036,0.017,0.012,0.05,-0.020058583,0.011892549,0.961403509,0.533333333,1.533333333,1.488888889,-0.426017875,-0.20754717,-2.786591428,0.065507972,-1.568908922,-0.297117741,-0.412190435,-0.342276192,-0.356772823,-0.203299832,0.049166319,-0.32546802,0.174380138,-0.197874168,-0.088773955,0.098521715,0.164488212,0.181365469,0.204330174,0.117487826,0.303522151,-0.227277551,0.834252093,-0.227622893,0.897039017,-0.078364048,1.077378436,0.149131796,0.833124455,0.236170307,0.772800703,0.160676988,0.413614019,0.130696657,0.594158426,-0.01441423,0.192847265,0.428915636,-1.297863844,0.345240308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mapF2,547,Female,NA,1,48,17,3,0,1,-19.59,7.21,592.6,183.1,-0.705198182,0.166530519,37.14459215,O,O,O,D (all others),,,,,,,,,,,,,,,,6,11,3,1,12,2,20,15,35,3,2,2,2,4.41E-01,2.14E+00,NA,NA,1.66E+00,1.82E+00,2.96E+00,1.67E+00,3.01E+00,1.81E+00,3.47E+00,1.68E+00,3.51E+00,1.82E+00,3.26E+00,2.11E+00,3.55E+00,2.20E+00,3.58E+00,2.12E+00,3.64E+00,1.78E+00,4.19E+00,1.79E+00,4.27E+00,1.94E+00,4.46E+00,2.15E+00,4.21E+00,2.25E+00,4.17E+00,2.17E+00,3.77E+00,2.17E+00,3.98E+00,1.98E+00,3.53E+00,2.43E+00,1.98E+00,2.44E+00,NA,NA,40.19,0.5652,4.415240698,0.03111,0.03039,1.212,0.130210689,3.775,12.123,13.35,1.47,4.138,4.223,1.613,0.88,-0.018,-0.007,-0.015,-0.016,-0.032,0.02,0.008156751,0.010016819,1.275,0.78125,1.903030303,1.825757576,-0.397727273,-0.21875,-2.791923268,0.031061791,-1.612027887,-0.233920919,-0.367857911,-0.343533238,-0.322721164,-0.20772252,0.121909297,-0.325430503,0.156284157,-0.189718522,-0.088072824,0.084578594,0.189108927,0.17523242,0.219039017,0.098938134,0.281773223,-0.226803673,0.809632764,-0.209790715,0.88355929,-0.06470432,1.063644933,0.139711921,0.822324547,0.231862543,0.784880968,0.15669567,0.400661647,0.147701085,0.606420878,-0.029758742,0.166156514,0.394810059,-1.322793108,0.370790935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mapF2,548,Male,NA,20,12,17,3,0,1,-18.57,6.56,675.9,206.9,0.691107531,-0.171838009,37.64508713,O,O,O,D (all others),,,,,,,,,,,,,,,,7,13,4,1,13,3,24,17,41,2,2,0,2,7.03E-01,2.03E+00,NA,NA,1.86E+00,1.58E+00,2.98E+00,1.40E+00,3.02E+00,1.53E+00,3.50E+00,1.41E+00,3.52E+00,1.52E+00,3.28E+00,1.83E+00,3.55E+00,1.90E+00,3.57E+00,1.84E+00,3.65E+00,1.49E+00,4.18E+00,1.50E+00,4.26E+00,1.65E+00,4.44E+00,1.87E+00,4.20E+00,1.96E+00,4.16E+00,1.87E+00,3.76E+00,1.86E+00,3.96E+00,1.68E+00,3.55E+00,2.15E+00,2.10E+00,2.18E+00,NA,NA,37.404,0.4648,4.119915188,0.04912,0.05166,1.751,0.202367433,3.812,12.913,13.58,1.649,4.165,4.825,1.869,0.88,0.043,0.034,0.065,0.03,0.064,0.119,0.047790604,0.014664224,0.92648162,0.511627907,2.153214774,1.958960328,-0.369501466,-0.181818182,-2.767153887,0.05618588,-1.533652954,-0.264215312,-0.4018568,-0.356914173,-0.36698318,-0.218961066,0.135741667,-0.329675237,0.14559191,-0.212844471,-0.110186346,0.09973882,0.168206037,0.177191852,0.189178547,0.115532923,0.280427714,-0.243899233,0.827011246,-0.225946023,0.902896065,-0.069898222,1.087120195,0.160651652,0.838668968,0.247761349,0.798742563,0.165056393,0.385731371,0.130563997,0.602397923,-0.041986446,0.159869924,0.431168971,-1.341750963,0.380488345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mapF2,549,Female,NA,22,11,17,3,0,1,-17.63,7.18,542.3,166.9,0.351282214,1.142949027,38.65786136,O,O,B,D (all others),,,,,,,,,,,,,,,,7,10,2,1,11,2,19,14,33,2,2,0,2,8.32E-01,1.68E+00,NA,NA,2.00E+00,1.49E+00,3.28E+00,1.56E+00,3.32E+00,1.67E+00,3.87E+00,1.61E+00,3.85E+00,1.71E+00,3.55E+00,1.97E+00,3.86E+00,2.09E+00,3.88E+00,2.03E+00,3.97E+00,1.69E+00,4.50E+00,1.72E+00,4.55E+00,1.85E+00,4.72E+00,2.07E+00,4.49E+00,2.16E+00,4.46E+00,2.07E+00,4.08E+00,2.06E+00,4.28E+00,1.88E+00,3.81E+00,2.32E+00,2.24E+00,2.16E+00,NA,NA,39.075,0.525,4.344229033,0.02786,0.03354,1.059,0.14097008,3.79,11.899,12.813,1.311,3.894,4.878,1.42,0.74,-0.013,-0.012,-0.053,-0.025,0.045,-0.022,-0.051572167,0.01030968,1.512280702,1.021052632,1.845295056,1.775917065,-0.352380952,-0.138095238,-2.760306022,0.045394438,-1.651855967,-0.269428621,-0.38343123,-0.306767925,-0.338235476,-0.204204472,0.189902071,-0.288821687,0.180133676,-0.192174318,-0.099933685,0.074778829,0.205623215,0.17742133,0.223141908,0.118684923,0.295574455,-0.214135528,0.81006468,-0.204417159,0.865505492,-0.079659679,1.036762333,0.126575486,0.817310989,0.223302454,0.785014354,0.129487696,0.417510197,0.145931381,0.598960282,-0.042693472,0.168075137,0.406116643,-1.359816407,0.354609682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
